timestamp,attack_type,severity,details
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 3B:ED:3F:C7:16:99 sent excessive deauth frames (window ratio=1.00, count=9)"
2026-03-27 00:10:16,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 3B:ED:3F:C7:16:99 sent excessive deauth frames (window ratio=1.00, count=10)"
2026-03-27 00:10:16,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 3B:ED:3F:C7:16:99 sent excessive deauth frames (window ratio=1.00, count=11)"
2026-03-27 00:10:16,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 3B:ED:3F:C7:16:99 sent excessive deauth frames (window ratio=1.00, count=12)"
2026-03-27 00:10:16,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 3B:ED:3F:C7:16:99 sent excessive deauth frames (window ratio=1.00, count=13)"
2026-03-27 00:10:16,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 3B:ED:3F:C7:16:99 sent excessive deauth frames (window ratio=1.00, count=14)"
2026-03-27 00:10:16,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 3B:ED:3F:C7:16:99 sent excessive deauth frames (window ratio=1.00, count=15)"
2026-03-27 00:10:16,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 3B:ED:3F:C7:16:99 sent excessive deauth frames (window ratio=1.00, count=16)"
2026-03-27 00:10:16,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 3B:ED:3F:C7:16:99 sent excessive deauth frames (window ratio=1.00, count=17)"
2026-03-27 00:10:16,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 3B:ED:3F:C7:16:99 sent excessive deauth frames (window ratio=1.00, count=18)"
2026-03-27 00:10:16,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 3B:ED:3F:C7:16:99 sent excessive deauth frames (window ratio=1.00, count=19)"
2026-03-27 00:10:16,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 3B:ED:3F:C7:16:99 sent excessive deauth frames (window ratio=1.00, count=20)"
2026-03-27 00:10:16,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 67:62:D1:B0:13:31 sent excessive deauth frames (window ratio=0.95, count=0)"
2026-03-27 00:10:16,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 82%"
2026-03-27 00:10:16,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 67:62:D1:B0:13:31 sent excessive deauth frames (window ratio=0.91, count=0)"
2026-03-27 00:10:16,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 90%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 67:62:D1:B0:13:31 sent excessive deauth frames (window ratio=0.87, count=0)"
2026-03-27 00:10:16,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 96%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 67:62:D1:B0:13:31 sent excessive deauth frames (window ratio=0.83, count=0)"
2026-03-27 00:10:16,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 92%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 67:62:D1:B0:13:31 sent excessive deauth frames (window ratio=0.80, count=0)"
2026-03-27 00:10:16,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 98%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 67:62:D1:B0:13:31 sent excessive deauth frames (window ratio=0.77, count=0)"
2026-03-27 00:10:16,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 92%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 67:62:D1:B0:13:31 sent excessive deauth frames (window ratio=0.74, count=0)"
2026-03-27 00:10:16,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 100%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 67:62:D1:B0:13:31 sent excessive deauth frames (window ratio=0.71, count=0)"
2026-03-27 00:10:16,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 100%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 67:62:D1:B0:13:31 sent excessive deauth frames (window ratio=0.69, count=0)"
2026-03-27 00:10:16,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 96%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 67:62:D1:B0:13:31 sent excessive deauth frames (window ratio=0.67, count=0)"
2026-03-27 00:10:16,ML-Detected Attack (rogue_ap),High,"RandomForest classified packet as 'rogue_ap' with confidence 96%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC D0:DB:0F:CB:23:12 sent excessive deauth frames (window ratio=0.65, count=0)"
2026-03-27 00:10:16,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B6:C2:F6:1E:75:28 (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:16,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 94%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 9F:52:FC:74:32:26 sent excessive deauth frames (window ratio=0.62, count=0)"
2026-03-27 00:10:16,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B6:C2:F6:1E:75:28 (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:16,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC DC:BF:1F:BE:A6:1B sent excessive deauth frames (window ratio=0.61, count=0)"
2026-03-27 00:10:16,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B6:C2:F6:1E:75:28 (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:16,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 98%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 58:62:04:9E:75:E8 sent excessive deauth frames (window ratio=0.59, count=0)"
2026-03-27 00:10:16,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B6:C2:F6:1E:75:28 (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:16,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 2B:5B:8E:B8:1D:6D sent excessive deauth frames (window ratio=0.57, count=0)"
2026-03-27 00:10:16,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B6:C2:F6:1E:75:28 (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:16,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 00:10:16,Deauthentication Attack,High,"MAC 19:EC:02:F6:56:61 sent excessive deauth frames (window ratio=0.56, count=0)"
2026-03-27 00:10:16,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B6:C2:F6:1E:75:28 (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:16,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC 2B:36:FF:A3:B8:B7 sent excessive deauth frames (window ratio=0.54, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B6:C2:F6:1E:75:28 (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 92%"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC EE:CD:C8:E4:9D:CE sent excessive deauth frames (window ratio=0.53, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B6:C2:F6:1E:75:28 (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC D0:DB:0F:CB:23:12 sent excessive deauth frames (window ratio=0.51, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B6:C2:F6:1E:75:28 (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC 9F:52:FC:74:32:26 sent excessive deauth frames (window ratio=0.50, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B6:C2:F6:1E:75:28 (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC DC:BF:1F:BE:A6:1B sent excessive deauth frames (window ratio=0.49, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B6:C2:F6:1E:75:28 (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 98%"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC 58:62:04:9E:75:E8 sent excessive deauth frames (window ratio=0.48, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B6:C2:F6:1E:75:28 (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 100%"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC 2B:5B:8E:B8:1D:6D sent excessive deauth frames (window ratio=0.47, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B6:C2:F6:1E:75:28 (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 98%"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC 19:EC:02:F6:56:61 sent excessive deauth frames (window ratio=0.45, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B6:C2:F6:1E:75:28 (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 92%"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC 2B:36:FF:A3:B8:B7 sent excessive deauth frames (window ratio=0.44, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID B6:C2:F6:1E:75:28 (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (mac_spoofing),High,"RandomForest classified packet as 'mac_spoofing' with confidence 90%"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC 2E:A9:41:A0:5C:9F sent excessive deauth frames (window ratio=0.43, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 2E:A9:41:A0:5C:9F (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 94%"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC 2E:A9:41:A0:5C:9F sent excessive deauth frames (window ratio=0.43, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 2E:A9:41:A0:5C:9F (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 90%"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC 2E:A9:41:A0:5C:9F sent excessive deauth frames (window ratio=0.42, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 2E:A9:41:A0:5C:9F (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 96%"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC 2E:A9:41:A0:5C:9F sent excessive deauth frames (window ratio=0.41, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 2E:A9:41:A0:5C:9F (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC 2E:A9:41:A0:5C:9F sent excessive deauth frames (window ratio=0.40, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 2E:A9:41:A0:5C:9F (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC 2E:A9:41:A0:5C:9F sent excessive deauth frames (window ratio=0.38, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 2E:A9:41:A0:5C:9F (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-27 00:10:17,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC 2E:A9:41:A0:5C:9F sent excessive deauth frames (window ratio=0.36, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 2E:A9:41:A0:5C:9F (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC 2E:A9:41:A0:5C:9F sent excessive deauth frames (window ratio=0.34, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 2E:A9:41:A0:5C:9F (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 94%"
2026-03-27 00:10:17,Deauthentication Attack,High,"MAC 2E:A9:41:A0:5C:9F sent excessive deauth frames (window ratio=0.32, count=0)"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 2E:A9:41:A0:5C:9F (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 98%"
2026-03-27 00:10:17,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-27 00:10:17,Evil Twin Attack,High,"SSID 'HomeNet' seen with new BSSID 2E:A9:41:A0:5C:9F (known BSSIDs: C1:DA:B3:DD:33:A0)"
2026-03-27 00:10:17,ML-Detected Attack (evil_twin),High,"RandomForest classified packet as 'evil_twin' with confidence 100%"
2026-03-27 00:10:17,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-27 00:10:26,Deauthentication Attack,High,"MAC 6E:D8:75:86:E0:ED sent excessive deauth frames (window ratio=1.00, count=1)"
2026-03-27 00:10:26,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 92%"
2026-03-27 00:10:26,Deauthentication Attack,High,"MAC 6E:D8:75:86:E0:ED sent excessive deauth frames (window ratio=1.00, count=2)"
2026-03-27 00:10:26,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 98%"
2026-03-27 00:10:26,Anomalous Traffic (ML),Medium,"IsolationForest flagged this packet as an anomaly"
2026-03-27 00:10:26,Deauthentication Attack,High,"MAC 6E:D8:75:86:E0:ED sent excessive deauth frames (window ratio=1.00, count=3)"
2026-03-27 00:10:26,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 98%"
2026-03-27 00:10:26,Deauthentication Attack,High,"MAC 6E:D8:75:86:E0:ED sent excessive deauth frames (window ratio=1.00, count=4)"
2026-03-27 00:10:26,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:26,Deauthentication Attack,High,"MAC 6E:D8:75:86:E0:ED sent excessive deauth frames (window ratio=1.00, count=5)"
2026-03-27 00:10:26,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:26,Deauthentication Attack,High,"MAC 6E:D8:75:86:E0:ED sent excessive deauth frames (window ratio=1.00, count=6)"
2026-03-27 00:10:26,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:26,Deauthentication Attack,High,"MAC 6E:D8:75:86:E0:ED sent excessive deauth frames (window ratio=1.00, count=7)"
2026-03-27 00:10:26,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:26,Deauthentication Attack,High,"MAC 6E:D8:75:86:E0:ED sent excessive deauth frames (window ratio=1.00, count=8)"
2026-03-27 00:10:26,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:26,Deauthentication Attack,High,"MAC 6E:D8:75:86:E0:ED sent excessive deauth frames (window ratio=1.00, count=9)"
2026-03-27 00:10:26,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:26,Deauthentication Attack,High,"MAC 6E:D8:75:86:E0:ED sent excessive deauth frames (window ratio=1.00, count=10)"
2026-03-27 00:10:26,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:26,Deauthentication Attack,High,"MAC 6E:D8:75:86:E0:ED sent excessive deauth frames (window ratio=1.00, count=11)"
2026-03-27 00:10:26,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:26,Deauthentication Attack,High,"MAC 6E:D8:75:86:E0:ED sent excessive deauth frames (window ratio=1.00, count=12)"
2026-03-27 00:10:26,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
2026-03-27 00:10:26,Deauthentication Attack,High,"MAC 6E:D8:75:86:E0:ED sent excessive deauth frames (window ratio=1.00, count=13)"
2026-03-27 00:10:26,ML-Detected Attack (deauth_attack),High,"RandomForest classified packet as 'deauth_attack' with confidence 100%"
